Cert1,SerialNumber1,Type1,Cert2,SerialNumber2,Type2,Difference
*.pp.sovcomins.ru,18F7BFC89815D019B50F5800FD0,precertificate,*.test.sovcombank.group,18F7BFC9712AC009B50C5E3AC4E,precertificate,20
*.test.sovcombank.group,18F7BFC9712AC009B50C5E3AC4E,precertificate,login.unicredit.ru,18F7C03BB57F86FAE019A4D8AFE,precertificate,23
login.unicredit.ru,18F7C03BB57F86FAE019A4D8AFE,precertificate,pascal-next.ru,187B8B7007AF9CE080BE2AB,precertificate,26
pascal-next.ru,187B8B7007AF9CE080BE2AB,precertificate,vknasos.ru,15ECBB1A4EE841D3241FC18,precertificate,22
vknasos.ru,15ECBB1A4EE841D3241FC18,precertificate,tango-federation.com,1C2BDC1CE5A7E7C9998F8D5,precertificate,24
tango-federation.com,1C2BDC1CE5A7E7C9998F8D5,precertificate,bearmood-house.ru,1F5EA71C1692F18F250A213,precertificate,24
bearmood-house.ru,1F5EA71C1692F18F250A213,precertificate,*.hotlider.ru,18F85CD3DC0D52F5807A8B470FB,precertificate,24
*.hotlider.ru,18F85CD3DC0D52F5807A8B470FB,precertificate,line.recfaces.ru,18F85EA5BD6DAB448A1B4BE8C01,precertificate,21
line.recfaces.ru,18F85EA5BD6DAB448A1B4BE8C01,precertificate,guard.recfaces.ru,18F85EA750BDAB448A134D63803,precertificate,20
guard.recfaces.ru,18F85EA750BDAB448A134D63803,precertificate,target.recfaces.ru,18F85EA9D6DDAB448A134C4FE06,precertificate,20
target.recfaces.ru,18F85EA9D6DDAB448A134C4FE06,precertificate,welcome.recfaces.ru,18F85EAAB4CDAB448A1B4FECE0D,precertificate,21
welcome.recfaces.ru,18F85EAAB4CDAB448A1B4FECE0D,precertificate,check.recfaces.ru,18F85EAB6A1DAB448A134573703,precertificate,19
check.recfaces.ru,18F85EAB6A1DAB448A134573703,precertificate,time.recfaces.ru,18F85EAC610DAB448A1B43CBA01,precertificate,20
time.recfaces.ru,18F85EAC610DAB448A1B43CBA01,precertificate,logon.recfaces.ru,18F85EAD302DAB448A1B4B22903,precertificate,21
logon.recfaces.ru,18F85EAD302DAB448A1B4B22903,precertificate,*.sbfc.ru,18F85EF1F1C35B7AF2B0B8E928B,precertificate,21
*.sbfc.ru,18F85EF1F1C35B7AF2B0B8E928B,precertificate,ecom.alfabank.ru,18F85F143903CA36EB3452EA070,precertificate,23
ecom.alfabank.ru,18F85F143903CA36EB3452EA070,precertificate,payment.alfabank.ru,18F85F173E13871DC5C5F9A7FC5,precertificate,21
payment.alfabank.ru,18F85F173E13871DC5C5F9A7FC5,precertificate,www.acptl.ru,18F85F42B67B9B1DE69BEBE1E77,precertificate,20
www.acptl.ru,18F85F42B67B9B1DE69BEBE1E77,precertificate,gate.recfaces.ru,18F85F6DE5BDAB448A1B4658701,precertificate,23
gate.recfaces.ru,18F85F6DE5BDAB448A1B4658701,precertificate,*.vorkuta.ru,18F85F9D15AAB361FDB563290E2,precertificate,23
*.vorkuta.ru,18F85F9D15AAB361FDB563290E2,precertificate,*.vfbank.ru,18F85FD3BCC86909FAE8F711713,precertificate,20
*.vfbank.ru,18F85FD3BCC86909FAE8F711713,precertificate,*.kvc-nn.ru,18F8601B5F5CEDBC4036E2F71E3,precertificate,21
*.kvc-nn.ru,18F8601B5F5CEDBC4036E2F71E3,precertificate,*.bnal.ru,18F8604FED03372E73CBE22D4A8,precertificate,20
*.bnal.ru,18F8604FED03372E73CBE22D4A8,precertificate,cm-expe-2.rrcki.ru,18F860FE5404A4163F0E846EAF0,precertificate,22
cm-expe-2.rrcki.ru,18F860FE5404A4163F0E846EAF0,precertificate,cm-expe-1.rrcki.ru,18F860FF6D84A412BF7E846EAF0,precertificate,17
cm-expe-1.rrcki.ru,18F860FF6D84A412BF7E846EAF0,precertificate,*.nrcki.ru,18F861018414A4171006447EAF0,precertificate,20
*.nrcki.ru,18F861018414A4171006447EAF0,precertificate,app-pnm001.open.ru,18F861584A28C2573B2B1D6C626,precertificate,22
app-pnm001.open.ru,18F861584A28C2573B2B1D6C626,precertificate,*.otello.ru,18F861BC7227E85BD3908597F32,precertificate,21
*.otello.ru,18F861BC7227E85BD3908597F32,precertificate,webrds.corp.sigma.sbrf.ru,18F861D4EFD9E0EAEB3CEC99F77,precertificate,22
webrds.corp.sigma.sbrf.ru,18F861D4EFD9E0EAEB3CEC99F77,precertificate,*.tracker-api.mytracker.ru,18F862349EE11B3AFEBC9CDBDEF,precertificate,23
*.tracker-api.mytracker.ru,18F862349EE11B3AFEBC9CDBDEF,precertificate,*.mytracker.ru,18F8623610CDAB4AFEBC9CDA17F,precertificate,16
*.mytracker.ru,18F8623610CDAB4AFEBC9CDA17F,precertificate,ikvo.ru,18F8627FEC6DA041EC86E5A590C,precertificate,21
ikvo.ru,18F8627FEC6DA041EC86E5A590C,precertificate,*.inkas.bspb.ru,18F8629B3D6F3A5FD1A481C9912,precertificate,22
*.inkas.bspb.ru,18F8629B3D6F3A5FD1A481C9912,precertificate,*.factoring.ru,18F862BEDFCA4B49AC956DA1928,precertificate,22
*.factoring.ru,18F862BEDFCA4B49AC956DA1928,precertificate,test3ds.domrfbank.ru,18F862E4AE394A3C444C59E8052,precertificate,20
test3ds.domrfbank.ru,18F862E4AE394A3C444C59E8052,precertificate,atlantmetall.ru,18F8632D9812A75118E1997B557,precertificate,20
atlantmetall.ru,18F8632D9812A75118E1997B557,precertificate,sermet.ru,18F8632E6E7B8B7118E199735F6,precertificate,20
sermet.ru,18F8632E6E7B8B7118E199735F6,precertificate,*.it-region63.ru,18F86348A97BBA011515F640302,precertificate,19
*.it-region63.ru,18F86348A97BBA011515F640302,precertificate,*.vashpers.ru,1A5446F9C83C7E1E3CEF2EC,precertificate,27
*.vashpers.ru,1A5446F9C83C7E1E3CEF2EC,precertificate,hptravels.ru,114A0D2BC3CBA5DCEC136F0,precertificate,21
hptravels.ru,114A0D2BC3CBA5DCEC136F0,precertificate,avtonom.r-gas.ru,1D8B5495BF970869F223897,precertificate,21
avtonom.r-gas.ru,1D8B5495BF970869F223897,precertificate,okna-kursk.ru,13A7DF328A3548840FD36E1,precertificate,22
okna-kursk.ru,13A7DF328A3548840FD36E1,precertificate,*.libyaya.ru,18F94E0D843025531D80CCE8E36,precertificate,21
*.libyaya.ru,18F94E0D843025531D80CCE8E36,precertificate,*.moshkovo-54.ru,18F94E546FED654F3CDBA46B05A,precertificate,21
*.moshkovo-54.ru,18F94E546FED654F3CDBA46B05A,precertificate,*.mood51.ru,18F94E723A0D52F58C7DD27CFE5,precertificate,19
*.mood51.ru,18F94E723A0D52F58C7DD27CFE5,precertificate,auth.sbertech.ru,18F94EB9095DCB4AFF3A22B6E28,precertificate,19
auth.sbertech.ru,18F94EB9095DCB4AFF3A22B6E28,precertificate,bpo.open.ru,18F94EE043F8C257328CF54C726,precertificate,21
bpo.open.ru,18F94EE043F8C257328CF54C726,precertificate,prostobeg.ru,1CA76FB0D069CFE91EBC0F4,precertificate,25
prostobeg.ru,1CA76FB0D069CFE91EBC0F4,precertificate,xn--80aaaaqgtvgu5in1c5b.xn--p1ai,167D974267F7398C7B343DC,precertificate,23
xn--80aaaaqgtvgu5in1c5b.xn--p1ai,167D974267F7398C7B343DC,precertificate,preprod-alice.vtb.ru,18F951EDCE22567140418797307,precertificate,23
preprod-alice.vtb.ru,18F951EDCE22567140418797307,precertificate,epa.api.vtb.ru,18F951EFD2C25677456C9127307,precertificate,17
epa.api.vtb.ru,18F951EFD2C25677456C9127307,precertificate,*.tonusdev.ru,18F9523455E5A011BE5A8B6F201,precertificate,23
*.tonusdev.ru,18F9523455E5A011BE5A8B6F201,precertificate,tap2phone.ru,18F95277E66F8699323D4FE65AC,precertificate,21
tap2phone.ru,18F95277E66F8699323D4FE65AC,precertificate,smartpay.ecom.sberbank.ru,18F9527A5B8F8C91C08BA9EDCAD,precertificate,21
smartpay.ecom.sberbank.ru,18F9527A5B8F8C91C08BA9EDCAD,precertificate,mail.asgmr.ru,18F952B4FA507B7F375F2D83DB2,precertificate,24
mail.asgmr.ru,18F952B4FA507B7F375F2D83DB2,precertificate,*.fgislk.gov.ru,18F954FD895C514B077E0644901,precertificate,21
*.fgislk.gov.ru,18F954FD895C514B077E0644901,precertificate,pub.fgislk-test.gov.ru,18F9551CBDD7B9A957AE0644901,precertificate,21
pub.fgislk-test.gov.ru,18F9551CBDD7B9A957AE0644901,precertificate,*.online.gazprombank.ru,18F95FF2C6D254D469905486D1D,precertificate,23
*.online.gazprombank.ru,18F95FF2C6D254D469905486D1D,precertificate,mob3.gazprombank.ru,18F95FF52482585117604486D1D,precertificate,19
mob3.gazprombank.ru,18F95FF52482585117604486D1D,precertificate,history.rosseti-lenenergo.ru,18F961C6A891202AB814019AB53,precertificate,22
history.rosseti-lenenergo.ru,18F961C6A891202AB814019AB53,precertificate,*.efadevelopment.ru,18F962A9D4DDAB413CA6077A77E,precertificate,21
*.efadevelopment.ru,18F962A9D4DDAB413CA6077A77E,precertificate,*.smartbuys.ru,18F962C8555550103EF3526C9A5,precertificate,19
*.smartbuys.ru,18F962C8555550103EF3526C9A5,precertificate,xn------5cdlbidfeafaboxjdxlq4ap3fzafc2k6e.xn--p1ai,1F513C28FD902C314D3BC78,precertificate,23
xn------5cdlbidfeafaboxjdxlq4ap3fzafc2k6e.xn--p1ai,1F513C28FD902C314D3BC78,precertificate,rosneft-bitumen.ru,18F9F07417BC0B4AF175BA87F48,precertificate,27
rosneft-bitumen.ru,18F9F07417BC0B4AF175BA87F48,precertificate,*.in-bank.ru,18F9FBA58E09549A8D75F2B4F6A,precertificate,22
*.in-bank.ru,18F9FBA58E09549A8D75F2B4F6A,precertificate,*.rospotrebnadzor.ru,18F9FBCB4598B03762434E3E892,precertificate,20
*.rospotrebnadzor.ru,18F9FBCB4598B03762434E3E892,precertificate,*.alfapolis.ru,18F9FBFE59F11ABAF4B277C3FB9,precertificate,18
*.alfapolis.ru,18F9FBFE59F11ABAF4B277C3FB9,precertificate,mkbs.recfaces.ru,18F9FC67FAFDAB448A134068801,precertificate,19
mkbs.recfaces.ru,18F9FC67FAFDAB448A134068801,precertificate,meeting.psbank.ru,18F9FDBEE86A9F3C102A79C0A18,precertificate,19
meeting.psbank.ru,18F9FDBEE86A9F3C102A79C0A18,precertificate,pilottaxmon.psbank.ru,18F9FDC4E4E69072CBC3239141B,precertificate,22
pilottaxmon.psbank.ru,18F9FDC4E4E69072CBC3239141B,precertificate,mydssdev.psbank.ru,18F9FDC55EB4DB26566AFC08C45,precertificate,18
mydssdev.psbank.ru,18F9FDC55EB4DB26566AFC08C45,precertificate,mydsstst.psbank.ru,18F9FDC5DC64DB2C56CA8C08C45,precertificate,17
mydsstst.psbank.ru,18F9FDC5DC64DB2C56CA8C08C45,precertificate,23.rospotrebnadzor.ru,18F9FDE7059CF5FFBD1B6D0A8ED,precertificate,20
23.rospotrebnadzor.ru,18F9FDE7059CF5FFBD1B6D0A8ED,precertificate,*.e2k.rt.ru,18F9FE126F2C5B4AF6F58900C12,precertificate,19
*.e2k.rt.ru,18F9FE126F2C5B4AF6F58900C12,precertificate,*.xrmib.ru,18F9FE33E30CA3E7783363E004C,precertificate,22
*.xrmib.ru,18F9FE33E30CA3E7783363E004C,precertificate,*.saturn-kuban.ru,18F9FE5656B8B89EC9B2B6816E4,precertificate,21
*.saturn-kuban.ru,18F9FE5656B8B89EC9B2B6816E4,precertificate,*.60.rospotrebnadzor.ru,18F9FF2E6D8B08961965895B43E,precertificate,22
*.60.rospotrebnadzor.ru,18F9FF2E6D8B08961965895B43E,precertificate,*.nkptd.ru,18F9FFFA44F8E0A47FFE3A53289,precertificate,22
*.nkptd.ru,18F9FFFA44F8E0A47FFE3A53289,precertificate,client.sbertech.ru,18FA0020779C3B4AFF3A22B9EF3,precertificate,22
client.sbertech.ru,18FA0020779C3B4AFF3A22B9EF3,precertificate,bpcbt-test.mkb.ru,18FA00405D8E8109FFB2293A5A3,precertificate,19
bpcbt-test.mkb.ru,18FA00405D8E8109FFB2293A5A3,precertificate,sirena-test.mkb.ru,18FA005D9D9300EC3FB2293A5A3,precertificate,21
sirena-test.mkb.ru,18FA005D9D9300EC3FB2293A5A3,precertificate,nvbo.mkb.ru,18FA0085847947CAFFB2293A5A3,precertificate,19
nvbo.mkb.ru,18FA0085847947CAFFB2293A5A3,precertificate,ndbo-auth.mkb.ru,18FA00A8D0783B0B7FB2293A523,precertificate,21
ndbo-auth.mkb.ru,18FA00A8D0783B0B7FB2293A523,precertificate,baas-api.mkb.ru,18FA00C4849E638A3FB2293A563,precertificate,20
baas-api.mkb.ru,18FA00C4849E638A3FB2293A563,precertificate,certificate-check.mkb.ru,18FA00E0216209F8AE22293A5A3,precertificate,23
certificate-check.mkb.ru,18FA00E0216209F8AE22293A5A3,precertificate,*.mts.ru,18FA0100B8727B7AFFB447D654C,precertificate,22
*.mts.ru,18FA0100B8727B7AFFB447D654C,precertificate,*.mts.ru,18FA010309327B7AFFB447D654C,precertificate,23
*.mts.ru,18FA010309327B7AFFB447D654C,precertificate,api.advosgighp.sberdevices.ru,18FA019222F0DE820B425225E51,precertificate,23
api.advosgighp.sberdevices.ru,18FA019222F0DE820B425225E51,precertificate,bxapi.dev.sberdevices.ru,18FA0194AA59581B9D425225E51,precertificate,20
bxapi.dev.sberdevices.ru,18FA0194AA59581B9D425225E51,precertificate,bi.clients.pulse-hr.ru,18FA019C416C4DBEF9CDAAE8B84,precertificate,21
bi.clients.pulse-hr.ru,18FA019C416C4DBEF9CDAAE8B84,precertificate,demo.pmcloud.sberbank.ru,18FA019EC46C261A377FB990AC4,precertificate,17
demo.pmcloud.sberbank.ru,18FA019EC46C261A377FB990AC4,precertificate,api.songp.sberdevices.ru,18FA01A02276D78B4D425225E51,precertificate,20
api.songp.sberdevices.ru,18FA01A02276D78B4D425225E51,precertificate,api.advosp.sberdevices.ru,18FA01A0E562D7197D125225E51,precertificate,20
api.advosp.sberdevices.ru,18FA01A0E562D7197D125225E51,precertificate,api.scosp.sberdevices.ru,18FA01A18F6EDB1B7D425225E51,precertificate,18
api.scosp.sberdevices.ru,18FA01A18F6EDB1B7D425225E51,precertificate,api.advosdzop.sberdevices.ru,18FA01A2244ED4168E625225E51,precertificate,22
api.advosdzop.sberdevices.ru,18FA01A2244ED4168E625225E51,precertificate,bi.clients.thehrp.ru,18FA01A325DE6A67E4BD9AE8B84,precertificate,19
bi.clients.thehrp.ru,18FA01A325DE6A67E4BD9AE8B84,precertificate,cm-expe-1.rrcki.ru,18FA01EBCEEAD7CA5329982C4E4,precertificate,21
cm-expe-1.rrcki.ru,18FA01EBCEEAD7CA5329982C4E4,precertificate,rosneft-bitumen.ru,18FA020B9342BD5B25838A87F76,precertificate,21
rosneft-bitumen.ru,18FA020B9342BD5B25838A87F76,precertificate,*.icbcmoscow.ru,18FA038917D22B5AFE76CDB28E4,precertificate,21
*.icbcmoscow.ru,18FA038917D22B5AFE76CDB28E4,precertificate,icbcmoscow.ru,18FA038ED24B8B4AFE76CDB2868,precertificate,22
icbcmoscow.ru,18FA038ED24B8B4AFE76CDB2868,precertificate,meeting.psbank.ru,18FA077D578A9F3C102A79C0A18,precertificate,21
meeting.psbank.ru,18FA077D578A9F3C102A79C0A18,precertificate,pilottaxmon.psbank.ru,18FA077E08C69072CBC3239141B,precertificate,20
pilottaxmon.psbank.ru,18FA077E08C69072CBC3239141B,precertificate,mydssdev.psbank.ru,18FA077EEA04DB26566AFC08C45,precertificate,18
mydssdev.psbank.ru,18FA077EEA04DB26566AFC08C45,precertificate,mydsstst.psbank.ru,18FA077FAE44DB2C56CA8C08C45,precertificate,16
mydsstst.psbank.ru,18FA077FAE44DB2C56CA8C08C45,precertificate,retail-tst.payment.ru,18FA07AACE0E99170496B62141B,precertificate,21
retail-tst.payment.ru,18FA07AACE0E99170496B62141B,precertificate,cm-expe-1.rrcki.ru,18FA0832113AD7CA5329982C4E4,precertificate,20
cm-expe-1.rrcki.ru,18FA0832113AD7CA5329982C4E4,precertificate,cm-expe-2.rrcki.ru,18FA0832C3BADEC79339982C4E4,precertificate,20
cm-expe-2.rrcki.ru,18FA0832C3BADEC79339982C4E4,precertificate,*.tender32.ru,18FA097FE6BB35AD5DF853022DE,precertificate,20
*.tender32.ru,18FA097FE6BB35AD5DF853022DE,precertificate,iceberg.group,1BD63CEF53031DC187B5507,precertificate,22
iceberg.group,1BD63CEF53031DC187B5507,precertificate,snekregion.ru,14080B6D209A2AF4761E58F,precertificate,18
snekregion.ru,14080B6D209A2AF4761E58F,precertificate,enthropyrises.ru,1850308484A8B94D4AF1F62,precertificate,23
enthropyrises.ru,1850308484A8B94D4AF1F62,precertificate,microtechnika.ru,157C2F209311290585A66BE,precertificate,19
microtechnika.ru,157C2F209311290585A66BE,precertificate,jacobyakubov.com,1BB75034630AF24FC23503A,precertificate,24
jacobyakubov.com,1BB75034630AF24FC23503A,precertificate,automicroelectronica.ru,19AA0DD670C3B1F62747CA1,precertificate,21
automicroelectronica.ru,19AA0DD670C3B1F62747CA1,precertificate,tempadur.ru,148DEC1BC5BE8145F6A9C91,precertificate,19
tempadur.ru,148DEC1BC5BE8145F6A9C91,precertificate,wbx-meeting.mosoblbank.ru,18FA9A6A8EBB2B3BA5DBA9F263F,precertificate,25
wbx-meeting.mosoblbank.ru,18FA9A6A8EBB2B3BA5DBA9F263F,precertificate,*.rostec.ru,18FA9AB7C24DAB4AF2326CF930F,precertificate,16
*.rostec.ru,18FA9AB7C24DAB4AF2326CF930F,precertificate,*.krasnodar.ru,18FA9B0F17BDF44CCE368624BC9,precertificate,23
*.krasnodar.ru,18FA9B0F17BDF44CCE368624BC9,precertificate,*.bryanskoblfin.ru,18FA9B3F41EB91DDCEBC86AD806,precertificate,22
*.bryanskoblfin.ru,18FA9B3F41EB91DDCEBC86AD806,precertificate,*.aslife.ru,18FA9B656596CCAAFAB9E9EEF1D,precertificate,22
*.aslife.ru,18FA9B656596CCAAFAB9E9EEF1D,precertificate,*.tfomseao.ru,18FA9B82AD62292AE677B871CA5,precertificate,19
*.tfomseao.ru,18FA9B82AD62292AE677B871CA5,precertificate,*.rosseti-ural.ru,18FA9BA05C06D0FE43FB494F8B2,precertificate,19
*.rosseti-ural.ru,18FA9BA05C06D0FE43FB494F8B2,precertificate,*.kamonco.ru,18FA9BBF1901740211A267F0549,precertificate,21
*.kamonco.ru,18FA9BBF1901740211A267F0549,precertificate,acs.minbank.ru,18FA9BEB1356CA0EA47229611AA,precertificate,21
acs.minbank.ru,18FA9BEB1356CA0EA47229611AA,precertificate,*.agregatoreat.ru,18FA9C105809FD251EE94DAF1EA,precertificate,20
*.agregatoreat.ru,18FA9C105809FD251EE94DAF1EA,precertificate,*.rrcki.ru,18FA9C3B5ED4A41330E6447EAF0,precertificate,19
*.rrcki.ru,18FA9C3B5ED4A41330E6447EAF0,precertificate,cm-expe-2.rrcki.ru,18FA9C3E7E61A4F644AD6E591F5,precertificate,20
cm-expe-2.rrcki.ru,18FA9C3E7E61A4F644AD6E591F5,precertificate,*.auditkso.ru,18FA9C69166820B0CDF4E157413,precertificate,19
*.auditkso.ru,18FA9C69166820B0CDF4E157413,precertificate,avtotehnik.com,18FA9C886232E56B68259D6A715,precertificate,22
avtotehnik.com,18FA9C886232E56B68259D6A715,precertificate,*.nziv.ru,18FA9CA31C8A969AF8F29AD3AFD,precertificate,19
*.nziv.ru,18FA9CA31C8A969AF8F29AD3AFD,precertificate,*.t-tel.ru,18FA9CC0721755AA4C1B52E3ED8,precertificate,16
*.t-tel.ru,18FA9CC0721755AA4C1B52E3ED8,precertificate,*.compass.com.ru,18FAA6A6C43695D380645759309,precertificate,23
*.compass.com.ru,18FAA6A6C43695D380645759309,precertificate,client.lk.psb.services,18FAA753159A1BDA4262939BC7F,precertificate,17
client.lk.psb.services,18FAA753159A1BDA4262939BC7F,precertificate,api.lk.psb.services,18FAA755ADBCF033D612587F7EF,precertificate,21
api.lk.psb.services,18FAA755ADBCF033D612587F7EF,precertificate,lk.psb.services,18FAA75768BF84790537278FF1E,precertificate,18
lk.psb.services,18FAA75768BF84790537278FF1E,precertificate,admin.lk.psb.services,18FAA757E332943F477941CDEBF,precertificate,19
admin.lk.psb.services,18FAA757E332943F477941CDEBF,precertificate,ss.svm.psb.services,18FAA75851CCF83EC882587F7EF,precertificate,20
ss.svm.psb.services,18FAA75851CCF83EC882587F7EF,precertificate,doc.lk.psb.services,18FAA758B31CF03E1692587F7EF,precertificate,19
doc.lk.psb.services,18FAA758B31CF03E1692587F7EF,precertificate,lk.svm.psb.services,18FAA759059CF83CC3F2587F7EF,precertificate,20
lk.svm.psb.services,18FAA759059CF83CC3F2587F7EF,precertificate,svm.psb.services,18FAA7595DC0234C1BEE4F0FE3D,precertificate,17
svm.psb.services,18FAA7595DC0234C1BEE4F0FE3D,precertificate,security.lk.psb.services,18FAA759BE693BAAA6BB4E4F0FE,precertificate,21
security.lk.psb.services,18FAA759BE693BAAA6BB4E4F0FE,precertificate,cc.lk.psb.services,18FAA75A2521E9CE6A792C3FBF7,precertificate,20
cc.lk.psb.services,18FAA75A2521E9CE6A792C3FBF7,precertificate,api.svm.psb.services,18FAA75A8DF6DBC9BDB4A0EEFDF,precertificate,18
api.svm.psb.services,18FAA75A8DF6DBC9BDB4A0EEFDF,precertificate,csc-ift.csctest.sberbank.ru,18FAA9A46F8F835E66C499A72AF,precertificate,22
csc-ift.csctest.sberbank.ru,18FAA9A46F8F835E66C499A72AF,precertificate,kovalev.moscow,14D1F4795D06C4598B81C6F,precertificate,25
kovalev.moscow,14D1F4795D06C4598B81C6F,precertificate,*.72to.ru,18FB8DB931CCA5C65B97D39DAF7,precertificate,25
*.72to.ru,18FB8DB931CCA5C65B97D39DAF7,precertificate,*.vzur.ru,18FB8DEC9091A12B17B6A57E408,precertificate,21
*.vzur.ru,18FB8DEC9091A12B17B6A57E408,precertificate,*.inist.ru,18FB8E2809238F0E35640B211D2,precertificate,22
*.inist.ru,18FB8E2809238F0E35640B211D2,precertificate,vpn02.itcomp.tech,18FB8E43E33DAB44A4DE36D5E03,precertificate,19
vpn02.itcomp.tech,18FB8E43E33DAB44A4DE36D5E03,precertificate,*.plait.ru,18FB8E60DB2B4021B49DFD3CD93,precertificate,22
*.plait.ru,18FB8E60DB2B4021B49DFD3CD93,precertificate,*.egisso.ru,18FB8F368F46FAE80B90E2E29BB,precertificate,23
*.egisso.ru,18FB8F368F46FAE80B90E2E29BB,precertificate,www.zemsky.ru,18FB8F7127261595872D72A6D56,precertificate,23
www.zemsky.ru,18FB8F7127261595872D72A6D56,precertificate,sberapps.sber.ru,18FBA4F85E4F8C9BC52182465AC,precertificate,22
sberapps.sber.ru,18FBA4F85E4F8C9BC52182465AC,precertificate,*.santrans.ru,1C317DA66602F2CB6F308E9,precertificate,25
*.santrans.ru,1C317DA66602F2CB6F308E9,precertificate,*.mosavtosantrans.ru,15B898CA737599D5F62FC6F,precertificate,21
*.mosavtosantrans.ru,15B898CA737599D5F62FC6F,precertificate,*.ski-snb.ru,18FBE1D3BD585CF06D408EDFBDA,precertificate,26
*.ski-snb.ru,18FBE1D3BD585CF06D408EDFBDA,precertificate,*.kopss43.ru,18FBE1F78FC5A3EF99DD57FFB03,precertificate,20
*.kopss43.ru,18FBE1F78FC5A3EF99DD57FFB03,precertificate,client.mp-bank.ru,18FBE229390A7B2AF1355C0344D,precertificate,21
client.mp-bank.ru,18FBE229390A7B2AF1355C0344D,precertificate,client.mp-bank.ru,18FBE2344DDA7B2AF1355C0344D,precertificate,21
client.mp-bank.ru,18FBE2344DDA7B2AF1355C0344D,precertificate,bis.mp-bank.ru,18FBE234EC314B4AF1355C03473,precertificate,19
bis.mp-bank.ru,18FBE234EC314B4AF1355C03473,precertificate,client.mp-bank.ru,18FBE239167A7B2AF1355C0344D,precertificate,19
client.mp-bank.ru,18FBE239167A7B2AF1355C0344D,precertificate,bis.mp-bank.ru,18FBE2396E814B4AF1355C03473,precertificate,20
bis.mp-bank.ru,18FBE2396E814B4AF1355C03473,precertificate,*.g1sw.ru,18FBE25772B075BE3054CDE1707,precertificate,22
*.g1sw.ru,18FBE25772B075BE3054CDE1707,precertificate,*.donland.ru,18FBE27CB53014E365F20A1E0A3,precertificate,22
*.donland.ru,18FBE27CB53014E365F20A1E0A3,precertificate,ccmdp.magnit.ru,18FBE297A5E758DEC9B1DFBFED6,precertificate,20
ccmdp.magnit.ru,18FBE297A5E758DEC9B1DFBFED6,precertificate,join.rrcki.ru,18FBE2BAC8670CA0E85F58B925D,precertificate,20
join.rrcki.ru,18FBE2BAC8670CA0E85F58B925D,precertificate,ccmmp.magnit.ru,18FBE2D28AF718DEC9B1DFBFE67,precertificate,22
ccmmp.magnit.ru,18FBE2D28AF718DEC9B1DFBFE67,precertificate,*.kfw.ru,18FBE2F260665F2D0A1C37B5D09,precertificate,23
*.kfw.ru,18FBE2F260665F2D0A1C37B5D09,precertificate,*.tubrb.ru,18FBE312ED1169140B9139B2220,precertificate,20
*.tubrb.ru,18FBE312ED1169140B9139B2220,precertificate,*partizansk.org.ru,18FBE33107C1C33C0C9DE8DC94C,precertificate,24
*partizansk.org.ru,18FBE33107C1C33C0C9DE8DC94C,precertificate,ai-journey.ru,18FBEC9BE8F29ACAFB3CE29D071,precertificate,21
ai-journey.ru,18FBEC9BE8F29ACAFB3CE29D071,precertificate,bi.clients.pulse-hr.ru,18FBECA7021C4DBEF9CDAAE8B84,precertificate,24
bi.clients.pulse-hr.ru,18FBECA7021C4DBEF9CDAAE8B84,precertificate,sberlive.ru,18FBECAA9F60EB2AFB3CE291021,precertificate,18
sberlive.ru,18FBECAA9F60EB2AFB3CE291021,precertificate,widgetecom.sberbank.ru,18FBECAC8E8F8492C0026C965AC,precertificate,21
widgetecom.sberbank.ru,18FBECAC8E8F8492C0026C965AC,precertificate,bi.clients.thehrp.ru,18FBECB4191E6A67E4BD9AE8B84,precertificate,19
bi.clients.thehrp.ru,18FBECB4191E6A67E4BD9AE8B84,precertificate,*.mpcompany.ru,18FBECF2458DAB4AF6B825D63FF,precertificate,20
*.mpcompany.ru,18FBECF2458DAB4AF6B825D63FF,precertificate,bfd.bspb.ru,18FBF0F98BE9FB8DEE1272F6A5B,precertificate,24
bfd.bspb.ru,18FBF0F98BE9FB8DEE1272F6A5B,precertificate,sbrf-cib.ru,18FBF8639BA0C7315BA9B167AF8,precertificate,20
sbrf-cib.ru,18FBF8639BA0C7315BA9B167AF8,precertificate,lk-tishkovo.ru,1FF2FC1B7E9682B068D3EC7,precertificate,26
lk-tishkovo.ru,1FF2FC1B7E9682B068D3EC7,precertificate,ib-be.veb.ru,18FC3273D5FD6B4AF1F307B65E9,precertificate,26
ib-be.veb.ru,18FC3273D5FD6B4AF1F307B65E9,precertificate,tib-Brext.veb.ru,18FC3274F0500B4AF1F307BD385,precertificate,21
tib-Brext.veb.ru,18FC3274F0500B4AF1F307BD385,precertificate,www.nrb.ru,18FC32DF1ADEEB4AFE77C07136E,precertificate,20
www.nrb.ru,18FC32DF1ADEEB4AFE77C07136E,precertificate,www.mail.nrb.ru,18FC3301CD950B2AFE77C0793EB,precertificate,23
www.mail.nrb.ru,18FC3301CD950B2AFE77C0793EB,precertificate,ibank.tpsb.com.ru,18FC33EE1D5223C9A9089A8241A,precertificate,22
ibank.tpsb.com.ru,18FC33EE1D5223C9A9089A8241A,precertificate,*.zagsbrk.ru,18FC386F8749E03B1AD4956F91A,precertificate,21
