Cert1,SerialNumber1,Type1,Cert2,SerialNumber2,Type2,Difference
*.cadtech.ru,184F6CE0E947B9D5B0B25664B9A,precertificate,ksmg2.voz.ru,184F6CFE9A3E8EA6CF0B5F5D7EB,precertificate,23
ksmg2.voz.ru,184F6CFE9A3E8EA6CF0B5F5D7EB,precertificate,ksmg1.voz.ru,184F6D00AFB3AEB6CF0B5F5D7EB,precertificate,19
ksmg1.voz.ru,184F6D00AFB3AEB6CF0B5F5D7EB,precertificate,*.grantains.ru,184F6D1FD3B419A1037F8315A15,precertificate,21
*.grantains.ru,184F6D1FD3B419A1037F8315A15,precertificate,*.ekimovka-detsad.ru,184F6D362E31D4CD3B8E58D9058,precertificate,19
*.ekimovka-detsad.ru,184F6D362E31D4CD3B8E58D9058,precertificate,*.jilfond.ru,184F6D4D022D5B4AF6B06486EC9,precertificate,21
*.jilfond.ru,184F6D4D022D5B4AF6B06486EC9,precertificate,tagmanager.sber.ru,184F6DED1C199D2ACB3CE291051,precertificate,21
tagmanager.sber.ru,184F6DED1C199D2ACB3CE291051,precertificate,kurs-mobile.sberbank.ru,184F6DEE189F8C91C08C91802AC,precertificate,21
kurs-mobile.sberbank.ru,184F6DEE189F8C91C08C91802AC,precertificate,*.ptc.spb.ru,184F6E11E99CB213DD2439BFEE8,precertificate,21
*.ptc.spb.ru,184F6E11E99CB213DD2439BFEE8,precertificate,minsportrk.ru,184F6E2B63116B00FFD65E9A91D,precertificate,20
minsportrk.ru,184F6E2B63116B00FFD65E9A91D,precertificate,*.vkpay.io,18506AA1A76DDB4AF2B68D4EADB,precertificate,26
*.vkpay.io,18506AA1A76DDB4AF2B68D4EADB,precertificate,*.minprom.gov.ru,18506C1B0561BC93520E29CFB7F,precertificate,21
*.minprom.gov.ru,18506C1B0561BC93520E29CFB7F,precertificate,mail.infotehdc.ru,1850B4E213C3C35AE6B00365F2E,precertificate,25
mail.infotehdc.ru,1850B4E213C3C35AE6B00365F2E,precertificate,mail.infoteh.ooo,1850B4E298C2B74AF6B00366B88,precertificate,19
mail.infoteh.ooo,1850B4E298C2B74AF6B00366B88,precertificate,post.a-sbrf.ru,1850B4E31A4D7B4AFB7BCD96A13,precertificate,23
post.a-sbrf.ru,1850B4E31A4D7B4AFB7BCD96A13,precertificate,mail.barus.ooo,1850B4E39CCD9B4AFEB63783002,precertificate,22
mail.barus.ooo,1850B4E39CCD9B4AFEB63783002,precertificate,mail.sbcc.ru,1850B4E4254DAB4AFEB23DB3AC0,precertificate,17
mail.sbcc.ru,1850B4E4254DAB4AFEB23DB3AC0,precertificate,mail.baruscorp.ru,1850B4E4D74C2B4AFEB237BFC10,precertificate,19
mail.baruscorp.ru,1850B4E4D74C2B4AFEB237BFC10,precertificate,www.sbcc.ru,1850B4E57FCDAB4AFEB23DB6168,precertificate,20
www.sbcc.ru,1850B4E57FCDAB4AFEB23DB6168,precertificate,*.ulminfin.ru,1850B5144D9B5B444E4285F6B2B,precertificate,21
*.ulminfin.ru,1850B5144D9B5B444E4285F6B2B,precertificate,*.crptech.ru,1850B532B972EA79B042E13A084,precertificate,21
*.crptech.ru,1850B532B972EA79B042E13A084,precertificate,*.plcm.ru,1850B55A0909204A310F17C14B1,precertificate,17
*.plcm.ru,1850B55A0909204A310F17C14B1,precertificate,*.plcm.ru,1850B58CD259204A310F17C14B1,precertificate,19
*.plcm.ru,1850B58CD259204A310F17C14B1,precertificate,t1.vbrr.ru,1850B58D78537B3A572BEB45496,precertificate,20
t1.vbrr.ru,1850B58D78537B3A572BEB45496,precertificate,rkc.vbrr.ru,1850B59137637B3A5B20FEB5496,precertificate,19
rkc.vbrr.ru,1850B59137637B3A5B20FEB5496,precertificate,*.rtsupport.ru,1850B64AC36372575680208CDDE,precertificate,21
*.rtsupport.ru,1850B64AC36372575680208CDDE,precertificate,*.ppafond.ru,1850B6669B5BFB3048F7E425C64,precertificate,21
*.ppafond.ru,1850B6669B5BFB3048F7E425C64,precertificate,*.tokb.ru,1850B69694AACF591E8A97FA61C,precertificate,23
*.tokb.ru,1850B69694AACF591E8A97FA61C,precertificate,douluch.rzn.prosadiki.ru,1850B6CDCAD8D87AA309CB56B74,precertificate,20
douluch.rzn.prosadiki.ru,1850B6CDCAD8D87AA309CB56B74,precertificate,*.mavo.tel,1850B6E9B30DAB4AF83D65976FC,precertificate,19
*.mavo.tel,1850B6E9B30DAB4AF83D65976FC,precertificate,*.xn--80adpjt8fya.xn--p1ai,1850B70548EB81C8A6B82F0565D,precertificate,20
*.xn--80adpjt8fya.xn--p1ai,1850B70548EB81C8A6B82F0565D,precertificate,*.vwfs.ru,1850B71973DA6B4AFD339C59ACC,precertificate,21
*.vwfs.ru,1850B71973DA6B4AFD339C59ACC,precertificate,*.smartbuys.ru,1850B734A552701F7FFC2154B2E,precertificate,18
*.smartbuys.ru,1850B734A552701F7FFC2154B2E,precertificate,*.mukpdk.ru,1850B75E90B6841C953384BD4EF,precertificate,23
*.mukpdk.ru,1850B75E90B6841C953384BD4EF,precertificate,*.barus.ooo,1850BF8CDC7DAB4AFEB6378557F,precertificate,21
*.barus.ooo,1850BF8CDC7DAB4AFEB6378557F,precertificate,*.dzo.group,1850BF8D6EFDAB4AFEBE33B7C7E,precertificate,19
*.dzo.group,1850BF8D6EFDAB4AFEBE33B7C7E,precertificate,*.infotehdc.ru,1850BF8DED88E8BAF6B00365FAE,precertificate,21
*.infotehdc.ru,1850BF8DED88E8BAF6B00365FAE,precertificate,*.infoteh.ooo,1850BF8E71072ABAF6B00366BC8,precertificate,20
*.infoteh.ooo,1850BF8E71072ABAF6B00366BC8,precertificate,*.baruscorp.ru,1850BF8F39FD9B4AFEB237BD4FB,precertificate,19
*.baruscorp.ru,1850BF8F39FD9B4AFEB237BD4FB,precertificate,*.sbcc.ru,1850BF8FBC1DAB4AFEB239B631F,precertificate,20
*.sbcc.ru,1850BF8FBC1DAB4AFEB239B631F,precertificate,*.a-sbrf.ru,1850BF9035FDBB4AFB7BCD986F6,precertificate,17
*.a-sbrf.ru,1850BF9035FDBB4AFB7BCD986F6,precertificate,24.ctlog.digital.gov.ru,1850FE23A26344AB8631477ADD8,precertificate,22
24.ctlog.digital.gov.ru,1850FE23A26344AB8631477ADD8,precertificate,*.bestinsure.tech,1850FE6321B2FBBAF372CE9474D,precertificate,22
*.bestinsure.tech,1850FE6321B2FBBAF372CE9474D,precertificate,*.omspk.ru,1850FE7D5821040E13934AA30E5,precertificate,20
*.omspk.ru,1850FE7D5821040E13934AA30E5,precertificate,*.teploenergo-nn.ru,1850FE9A21188713B96BB20994D,precertificate,21
*.teploenergo-nn.ru,1850FE9A21188713B96BB20994D,precertificate,*.adm-mur.ru,1850FEB73D05015BAF173F24FE9,precertificate,21
*.adm-mur.ru,1850FEB73D05015BAF173F24FE9,precertificate,smtp.kb119.ru,1850FED481E430409A67714CCD5,precertificate,19
smtp.kb119.ru,1850FED481E430409A67714CCD5,precertificate,*.hrfinam.ru,1850FEFD7C5E16A188537D7D820,precertificate,20
*.hrfinam.ru,1850FEFD7C5E16A188537D7D820,precertificate,*.portalfinam.ru,1850FEFE12DE16A9878F5C9D820,precertificate,19
*.portalfinam.ru,1850FEFE12DE16A9878F5C9D820,precertificate,*.vetlab62.ru,1850FF2C72BF1029CB79499D1E7,precertificate,22
*.vetlab62.ru,1850FF2C72BF1029CB79499D1E7,precertificate,*.aviasalon.com,1850FF4619AE9EF6EAEC78E660A,precertificate,20
*.aviasalon.com,1850FF4619AE9EF6EAEC78E660A,precertificate,bcso.ru,1850FF625C25B9CE5F8B218C9C1,precertificate,19
bcso.ru,1850FF625C25B9CE5F8B218C9C1,precertificate,*.sbrunvr.dalee.ru,1850FF926878B426E5DC67B78EA,precertificate,20
*.sbrunvr.dalee.ru,1850FF926878B426E5DC67B78EA,precertificate,vcs.burdc.ru,1850FFB7BF65A1D4374328E8BD9,precertificate,24
vcs.burdc.ru,1850FFB7BF65A1D4374328E8BD9,precertificate,3dsec.sberbank.ru,18510A8954588956573327AB40F,precertificate,20
3dsec.sberbank.ru,18510A8954588956573327AB40F,precertificate,securepayments.sberbank.ru,18510A89E4CBA4A6573327AD47B,precertificate,17
securepayments.sberbank.ru,18510A89E4CBA4A6573327AD47B,precertificate,*.zerotech.ru,18510C61EB82D20EEC1459820C4,precertificate,21
*.zerotech.ru,18510C61EB82D20EEC1459820C4,precertificate,*.sever-proekt.ru,185150DD27BC97AD1C493337651,precertificate,26
*.sever-proekt.ru,185150DD27BC97AD1C493337651,precertificate,*.tavr.ru,185150F86015D706FCBC1F5FDD4,precertificate,21
*.tavr.ru,185150F86015D706FCBC1F5FDD4,precertificate,*.teachbase.ru,18515110730B76FB6FB26EE283D,precertificate,19
*.teachbase.ru,18515110730B76FB6FB26EE283D,precertificate,*.ds-dyadkovo.ru,18515128E9FDD48FF229B44F399,precertificate,20
*.ds-dyadkovo.ru,18515128E9FDD48FF229B44F399,precertificate,*.tpmarket.ru,18515143916C543AFF8F0CEE53F,precertificate,22
*.tpmarket.ru,18515143916C543AFF8F0CEE53F,precertificate,www.xn----9sbcozwokcw.xn--p1ai,18515165F155E61713A664EEC16,precertificate,21
www.xn----9sbcozwokcw.xn--p1ai,18515165F155E61713A664EEC16,precertificate,www.xn--90abkusmjct.xn--p1ai,185151668C51213713A666E2617,precertificate,18
www.xn--90abkusmjct.xn--p1ai,185151668C51213713A666E2617,precertificate,www.vtb-forex.ru,185151670B60409713A1675F9D4,precertificate,21
www.vtb-forex.ru,185151670B60409713A1675F9D4,precertificate,wp.atb.su,18515184914399EF8570F329B6B,precertificate,19
wp.atb.su,18515184914399EF8570F329B6B,precertificate,*.cgaso.regsamarh.ru,185151A55A38269291958E4143F,precertificate,22
*.cgaso.regsamarh.ru,185151A55A38269291958E4143F,precertificate,*.sogaspi.regsamarh.ru,185151A5E3382692919D8B68B0E,precertificate,20
*.sogaspi.regsamarh.ru,185151A5E3382692919D8B68B0E,precertificate,*.sev.gov.ru,185151C16D9AB317931ECE6CB6E,precertificate,21
*.sev.gov.ru,185151C16D9AB317931ECE6CB6E,precertificate,*.oms.omskportal.ru,1851A7C9D3C342D4F7B27BD83ED,precertificate,24
*.oms.omskportal.ru,1851A7C9D3C342D4F7B27BD83ED,precertificate,*.xn--e1agatwer.xn--p1ai,1851A7FABA90C93CAEE2E4F64F6,precertificate,19
*.xn--e1agatwer.xn--p1ai,1851A7FABA90C93CAEE2E4F64F6,precertificate,ds.rzn.prosadiki.ru,1851A83AE9E5150C41171CDF8DA,precertificate,20
ds.rzn.prosadiki.ru,1851A83AE9E5150C41171CDF8DA,precertificate,research.rencap.ru,1851A86BE95A3CFC01374F89218,precertificate,22
research.rencap.ru,1851A86BE95A3CFC01374F89218,precertificate,*.rapida.ru,1851A88D323C5B4AFE74C7E7562,precertificate,21
*.rapida.ru,1851A88D323C5B4AFE74C7E7562,precertificate,*.kasimovcb.ru,1851A8A7E523DD43C03EE23B1BE,precertificate,21
*.kasimovcb.ru,1851A8A7E523DD43C03EE23B1BE,precertificate,pay.vtb.ru,1851A8DFD77256794A140137307,precertificate,20
pay.vtb.ru,1851A8DFD77256794A140137307,precertificate,reg.vtb.ru,1851A903F16256704B540137307,precertificate,22
reg.vtb.ru,1851A903F16256704B540137307,precertificate,*.alrosa.ru,1851A9329EC275F92B8147D2702,precertificate,21
*.alrosa.ru,1851A9329EC275F92B8147D2702,precertificate,*.my.allianz.ru,1851A9551DB36782D4484795F16,precertificate,21
*.my.allianz.ru,1851A9551DB36782D4484795F16,precertificate,*.ryazagro.ru,1851A9716F2A12737A792390571,precertificate,20
*.ryazagro.ru,1851A9716F2A12737A792390571,precertificate,*.ok.ru,1851B417271DAB4AFEB09B9F900,precertificate,22
*.ok.ru,1851B417271DAB4AFEB09B9F900,precertificate,portal.voskhod.ru,1852A1372D1344A78B6509357D8,precertificate,26
portal.voskhod.ru,1852A1372D1344A78B6509357D8,precertificate,*.xn--80ancbwd.xn--p1ai,1852A2780E00BD6CDCE88E65A1B,precertificate,24
*.xn--80ancbwd.xn--p1ai,1852A2780E00BD6CDCE88E65A1B,precertificate,ibank.mosoblbank.ru,1852A2A3BC7D503841E7E9AFC20,precertificate,18
ibank.mosoblbank.ru,1852A2A3BC7D503841E7E9AFC20,precertificate,ib.mosoblbank.ru,1852A2A597E0F93FDC84F931FE4,precertificate,19
ib.mosoblbank.ru,1852A2A597E0F93FDC84F931FE4,precertificate,ibank2.mosoblbank.ru,1852A2A6E8F24EF3136FC34F941,precertificate,18
ibank2.mosoblbank.ru,1852A2A6E8F24EF3136FC34F941,precertificate,light.vuzbank.ru,1852A2C95D81547D4DB0D3AF17D,precertificate,21
light.vuzbank.ru,1852A2C95D81547D4DB0D3AF17D,precertificate,*.cgaso.regsamarh.ru,1852A2E38BE8269291958E4143F,precertificate,19
*.cgaso.regsamarh.ru,1852A2E38BE8269291958E4143F,precertificate,*.orbital-science.space,1852A2FD23557BD91E37093811C,precertificate,19
*.orbital-science.space,1852A2FD23557BD91E37093811C,precertificate,*.unisab.ru,1852A31B5854B7991ED50091E3E,precertificate,23
*.unisab.ru,1852A31B5854B7991ED50091E3E,precertificate,*.don-agro.ru,1852A33244D0752D1494AE00DF8,precertificate,24
*.don-agro.ru,1852A33244D0752D1494AE00DF8,precertificate,*.ds-rozhok.ru,1852A34DD5579E0855BA06DDE22,precertificate,21
*.ds-rozhok.ru,1852A34DD5579E0855BA06DDE22,precertificate,fingram26.ru,1852A36536DC94D61D2CD58E557,precertificate,23
fingram26.ru,1852A36536DC94D61D2CD58E557,precertificate,smtp.kb119.ru,1852A381BC4430409A67714CCD5,precertificate,20
smtp.kb119.ru,1852A381BC4430409A67714CCD5,precertificate,*.vuzbank.ru,1852A3996E415A081DD0D3AF17D,precertificate,20
*.vuzbank.ru,1852A3996E415A081DD0D3AF17D,precertificate,*.exp62.ru,1852A3B83A7CF1079DB93A0D5D3,precertificate,22
*.exp62.ru,1852A3B83A7CF1079DB93A0D5D3,precertificate,vuzbank.ru,1852A3CF6BB1503E7DD0D3AF17D,precertificate,20
vuzbank.ru,1852A3CF6BB1503E7DD0D3AF17D,precertificate,andromeda.sberbank.ru,1852F1C63E613F974F6652AD6C8,precertificate,24
andromeda.sberbank.ru,1852F1C63E613F974F6652AD6C8,precertificate,*.banksaratov.ru,1852F1DD5E4B5672B9567C4D140,precertificate,22
*.banksaratov.ru,1852F1DD5E4B5672B9567C4D140,precertificate,*.goszakupki73.ru,1852F1FCD43296E2F8E76FA5B12,precertificate,22
*.goszakupki73.ru,1852F1FCD43296E2F8E76FA5B12,precertificate,prof-karyera.ru,1852F21BFFA4BEF61991CC6D562,precertificate,22
prof-karyera.ru,1852F21BFFA4BEF61991CC6D562,precertificate,*.mail.10.mchs.gov.ru,1852F23F5C1F2A8042629AA0506,precertificate,21
*.mail.10.mchs.gov.ru,1852F23F5C1F2A8042629AA0506,precertificate,www.xn----7sbbar0amjfp.xn--p1ai,1852F25FB600ACCE53EC7A4F833,precertificate,19
www.xn----7sbbar0amjfp.xn--p1ai,1852F25FB600ACCE53EC7A4F833,precertificate,*.eu.spb.ru,1852FDEB6982BF5F26AE85C2BE1,precertificate,24
*.eu.spb.ru,1852FDEB6982BF5F26AE85C2BE1,precertificate,*.eusp.org,1852FDEBF602BF512193B7C2BE1,precertificate,18
*.eusp.org,1852FDEBF602BF512193B7C2BE1,precertificate,sportrf.gov.ru,185348219DAD1DFAFFB81FE17EC,precertificate,24
sportrf.gov.ru,185348219DAD1DFAFFB81FE17EC,precertificate,etp.gpb.ru,185348401D7CE5DA36F04486D9D,precertificate,22
etp.gpb.ru,185348401D7CE5DA36F04486D9D,precertificate,stavzags.ru,18534863DF64352C5346D415370,precertificate,20
stavzags.ru,18534863DF64352C5346D415370,precertificate,bonus.rsb.ru,1853488CD04313F4F77E34FC7EA,precertificate,21
bonus.rsb.ru,1853488CD04313F4F77E34FC7EA,precertificate,app.rsb.ru,1853488D8EC313F8193E24FC7EA,precertificate,19
app.rsb.ru,1853488D8EC313F8193E24FC7EA,precertificate,media.rsb.ru,1853489211F31FF1E7FE34FC7EA,precertificate,23
media.rsb.ru,1853489211F31FF1E7FE34FC7EA,precertificate,rsb.ru,18534892E0631BF21F5E24FC7EA,precertificate,18
rsb.ru,18534892E0631BF21F5E24FC7EA,precertificate,online.rsb.ru,1853489376E317F0890E14FC7EA,precertificate,21
online.rsb.ru,1853489376E317F0890E14FC7EA,precertificate,www.daricard.ru,1853489416E31F326EBEF4FC7EA,precertificate,19
www.daricard.ru,1853489416E31F326EBEF4FC7EA,precertificate,mob.rsb.ru,18534894BDE31FFE194E24FC7EA,precertificate,21
mob.rsb.ru,18534894BDE31FFE194E24FC7EA,precertificate,anketa.rsb.ru,1853489544E317F52C2E14FC7EA,precertificate,18
anketa.rsb.ru,1853489544E317F52C2E14FC7EA,precertificate,*.rosreestr.gov.ru,185348DC5E1FFABAFBF23ADD0E9,precertificate,21
*.rosreestr.gov.ru,185348DC5E1FFABAFBF23ADD0E9,precertificate,pfo.transneft.ru,1853492857ED7B4AFB365B3A388,precertificate,23
pfo.transneft.ru,1853492857ED7B4AFB365B3A388,precertificate,*.ryazanszn.ru,1853495B634BFB2E33712614EC7,precertificate,20
*.ryazanszn.ru,1853495B634BFB2E33712614EC7,precertificate,dbo.inecobank.ru,185349EF03D1272CE0CBE3B9C54,precertificate,22
dbo.inecobank.ru,185349EF03D1272CE0CBE3B9C54,precertificate,*.edu.orb.ru,18534A1DFA304716517E83ABE58,precertificate,22
*.edu.orb.ru,18534A1DFA304716517E83ABE58,precertificate,3ds.vtb24.ru,18534A3C001256797F729137307,precertificate,20
3ds.vtb24.ru,18534A3C001256797F729137307,precertificate,mig24.online,18534A557400C5EB5E3728B2BCB,precertificate,20
mig24.online,18534A557400C5EB5E3728B2BCB,precertificate,cabinet.rshb.ru,185395681DDDDFEA92B5C622187,precertificate,24
cabinet.rshb.ru,185395681DDDDFEA92B5C622187,precertificate,quik.rshb.ru,185395689CCCE61AF2B5C622187,precertificate,18
quik.rshb.ru,185395689CCCE61AF2B5C622187,precertificate,broker.rshb.ru,18539569275E2ABAC2B5C6221C7,precertificate,21
broker.rshb.ru,18539569275E2ABAC2B5C6221C7,precertificate,coins.rshb.ru,1853956993CED35AE2B5C622187,precertificate,21
coins.rshb.ru,1853956993CED35AE2B5C622187,precertificate,finradar.rshb.ru,18539569FDD83B2A32B5C6221C7,precertificate,20
finradar.rshb.ru,18539569FDD83B2A32B5C6221C7,precertificate,*.digitalobr.ru,1853958595BDAB4AF63C7C928FE,precertificate,22
*.digitalobr.ru,1853958595BDAB4AF63C7C928FE,precertificate,lkptest2.a-rnr.ru,1853959AC924FA01F3E4AFA9A6A,precertificate,19
lkptest2.a-rnr.ru,1853959AC924FA01F3E4AFA9A6A,precertificate,*.mail.78.mchs.gov.ru,185395B2A7202CA2773765B112E,precertificate,21
*.mail.78.mchs.gov.ru,185395B2A7202CA2773765B112E,precertificate,testapi.sbp.gazprombank.ru,1853A5EFDE926B3031022904375,precertificate,20
testapi.sbp.gazprombank.ru,1853A5EFDE926B3031022904375,precertificate,*.spasibotest.ru,1853A61281320C89153691B8DBC,precertificate,21
*.spasibotest.ru,1853A61281320C89153691B8DBC,precertificate,media.sberuniversity.online,1853A6132563CD6FC793B4F7B3D,precertificate,20
media.sberuniversity.online,1853A6132563CD6FC793B4F7B3D,precertificate,lkmsh.krasnodar.ru,1853F211A401CBD9781C2285F7A,precertificate,22
lkmsh.krasnodar.ru,1853F211A401CBD9781C2285F7A,precertificate,lkmfh.krasnodar.ru,1853F2123F01CBD97811A5D5F7A,precertificate,18
lkmfh.krasnodar.ru,1853F2123F01CBD97811A5D5F7A,precertificate,lkkrst.krasnodar.ru,1853F212C1F1CBD9781BAEB767A,precertificate,20
lkkrst.krasnodar.ru,1853F212C1F1CBD9781BAEB767A,precertificate,easydealtest.psbank.ru,1853F2331DF6907EC492F94141B,precertificate,21
easydealtest.psbank.ru,1853F2331DF6907EC492F94141B,precertificate,easydeal.psbank.ru,1853F24FC4569076CCF9D59141B,precertificate,20
easydeal.psbank.ru,1853F24FC4569076CCF9D59141B,precertificate,ntssoft.ru,1853F269C8C0C5E356EB4F32BCB,precertificate,19
ntssoft.ru,1853F269C8C0C5E356EB4F32BCB,precertificate,*.issras.ru,1853F27F0B3DAB4AF23DEC4F71F,precertificate,22
*.issras.ru,1853F27F0B3DAB4AF23DEC4F71F,precertificate,irbis.sibdisnet.ru,1854EB8C69399B0071338D9A41C,precertificate,24
irbis.sibdisnet.ru,1854EB8C69399B0071338D9A41C,precertificate,www.startcm.ru,1854EBD33FFA53C770DF2516647,precertificate,22
www.startcm.ru,1854EBD33FFA53C770DF2516647,precertificate,ibank.bankmaxima.ru,1854EC059B60C556B2BF819A7E5,precertificate,21
ibank.bankmaxima.ru,1854EC059B60C556B2BF819A7E5,precertificate,*.ao-trend.ru,1854EC60FF9DAB4AFB3DF2E29FF,precertificate,19
*.ao-trend.ru,1854EC60FF9DAB4AFB3DF2E29FF,precertificate,acquiring.vtb.ru,1854ED83376256744B933157307,precertificate,19
acquiring.vtb.ru,1854ED83376256744B933157307,precertificate,testsite.sberbankins.ru,1854EDD90F22E91D1ED23195A3C,precertificate,20
testsite.sberbankins.ru,1854EDD90F22E91D1ED23195A3C,precertificate,aguber-prep.sberbankins.ru,1854EDD996A2E91016555035A3C,precertificate,17
aguber-prep.sberbankins.ru,1854EDD996A2E91016555035A3C,precertificate,cateam.ru,11F8650EF2396E6E2AB656F,precertificate,25
cateam.ru,11F8650EF2396E6E2AB656F,precertificate,cateam.ru,1B103C9046F0811FEC6C857,precertificate,23
cateam.ru,1B103C9046F0811FEC6C857,precertificate,*.spimex.com,18553BD467FB046539440EA7DBA,precertificate,26
*.spimex.com,18553BD467FB046539440EA7DBA,precertificate,lk.mcbrt.ru,18553C3334B73783572EA426E7A,precertificate,22
lk.mcbrt.ru,18553C3334B73783572EA426E7A,precertificate,auth.sberbankins.ru,1855414E5FD2E91616A781A5A3C,precertificate,23
auth.sberbankins.ru,1855414E5FD2E91616A781A5A3C,precertificate,*.ljplus.ru,1855414EEACA4B4AFFB44E34C91,precertificate,20
*.ljplus.ru,1855414EEACA4B4AFFB44E34C91,precertificate,*.sca.ad-tech.ru,1855414FA3C2FB5AF6BF69769FE,precertificate,19
*.sca.ad-tech.ru,1855414FA3C2FB5AF6BF69769FE,precertificate,dsp-rambler.ru,185541502AAF9A7B76B20BFA4F4,precertificate,19
dsp-rambler.ru,185541502AAF9A7B76B20BFA4F4,precertificate,link-mobile.sberbankins.ru,18554150A842E91D1EF86025A3C,precertificate,19
link-mobile.sberbankins.ru,18554150A842E91D1EF86025A3C,precertificate,*.top100.ru,1855415149DD153AC6B20BFA464,precertificate,20
*.top100.ru,1855415149DD153AC6B20BFA464,precertificate,*.ad-tech.ru,18554151EACC5B4AF6BF69769B4,precertificate,19
*.ad-tech.ru,18554151EACC5B4AF6BF69769B4,precertificate,ca-tls.ru,144A4ECCABF636E4BA00D9F,precertificate,25
ca-tls.ru,144A4ECCABF636E4BA00D9F,precertificate,my.agroros.ru,18558340CD842919D8D1F3BA31B,precertificate,21
my.agroros.ru,18558340CD842919D8D1F3BA31B,precertificate,*.kalmregion.ru,185583591A78884A6322128B979,precertificate,21
*.kalmregion.ru,185583591A78884A6322128B979,precertificate,*.avicenna-kursk.ru,1855837289ED5BBCD47327382D1,precertificate,19
*.avicenna-kursk.ru,1855837289ED5BBCD47327382D1,precertificate,*.ryazan.gov.ru,185583898453B7E033FD865154D,precertificate,19
*.ryazan.gov.ru,185583898453B7E033FD865154D,precertificate,tst-suocont001.open.ru,185583B03E38C2573A2E326DD26,precertificate,21
tst-suocont001.open.ru,185583B03E38C2573A2E326DD26,precertificate,app-suosmk002.open.ru,185583B0D1B8C2573C65C56CB26,precertificate,20
app-suosmk002.open.ru,185583B0D1B8C2573C65C56CB26,precertificate,24ag.ru,185583D8F697E545D2038A78CD9,precertificate,22
24ag.ru,185583D8F697E545D2038A78CD9,precertificate,xn--24-8kcm.xn--p1ai,185583D96D61CA8CBB4908795BE,precertificate,18
xn--24-8kcm.xn--p1ai,185583D96D61CA8CBB4908795BE,precertificate,*.mycdn.me,185583FDF38DAB4AFEB0915F507,precertificate,22
*.mycdn.me,185583FDF38DAB4AFEB0915F507,precertificate,newbusiness.rncb.ru,18558421EBEAE6A02D306E8D2ED,precertificate,22
newbusiness.rncb.ru,18558421EBEAE6A02D306E8D2ED,precertificate,*.platform.gov.ru,1855843A62DB459AC732E168813,precertificate,22
*.platform.gov.ru,1855843A62DB459AC732E168813,precertificate,nuc.vtbbo.ru,18558C5BBD325672D593D137307,precertificate,26
nuc.vtbbo.ru,18558C5BBD325672D593D137307,precertificate,sam.rt.ru,18558C7118A3B77A26F5800FFFA,precertificate,23
sam.rt.ru,18558C7118A3B77A26F5800FFFA,precertificate,dev-out.rt.ru,18558C876395317606F5800FFFA,precertificate,21
dev-out.rt.ru,18558C876395317606F5800FFFA,precertificate,test-bot.rt.ru,18558CA39B8C3DD1D6E5800FFFA,precertificate,21
test-bot.rt.ru,18558CA39B8C3DD1D6E5800FFFA,precertificate,*.po-mayak.ru,18558CBBC07309CF51323AAFCDF,precertificate,21
*.po-mayak.ru,18558CBBC07309CF51323AAFCDF,precertificate,*.south.rt.ru,18558CD635DA6B4AF6F58901C5D,precertificate,19
*.south.rt.ru,18558CD635DA6B4AF6F58901C5D,precertificate,mail.10.mchs.gov.ru,18558DB194CF2A8042629096306,precertificate,21
mail.10.mchs.gov.ru,18558DB194CF2A8042629096306,precertificate,lkgtn.krasnodar.ru,18558DC6E121CBD978186005F7A,precertificate,23
lkgtn.krasnodar.ru,18558DC6E121CBD978186005F7A,precertificate,*.inecobank.ru,18558DE8EA1DB02B71186CC9CD4,precertificate,22
*.inecobank.ru,18558DE8EA1DB02B71186CC9CD4,precertificate,*.troika-gorod.ru,18558F4400AB429DDD357229EB2,precertificate,22
*.troika-gorod.ru,18558F4400AB429DDD357229EB2,precertificate,merchantportal.rsb.ru,1855919B720313F0D56EE4CC7EA,precertificate,22
